step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
291,CASH_IN,57342.56,C239747713,9949.97,0.0,C739332022,2921.04,52131.36,0,0
575,CASH_IN,11808.38,C227348744,32170.57,20362.19,C462381613,6763.15,15241.35,0,0
245,CASH_OUT,105360.47,C610898235,21604.75,0.0,C636364465,946.63,83866.41,0,0
202,PAYMENT,988.77,C996003282,2737.26,1748.49,C399245515,5551.04,6338.05,0,0
336,DEBIT,4819.83,C656741419,93082.41,88262.58,C691316676,219.57,4164.62,0,0
721,CASH_IN,109059.7,C834659895,55084.21,0.0,C957479606,1894.79,109347.8,0,0
422,CASH_OUT,281.26,C640545357,3457.23,3175.97,C686999841,3993.4,4207.91,0,0
286,CASH_OUT,22221.69,C648280143,83798.16,61576.47,C928764822,27155.73,46321.19,0,0
344,CASH_OUT,21118.76,C318757870,21816.19,697.43,C938534622,36314.16,57377.28,0,0
217,PAYMENT,280577.84,C964018312,10565.16,0.0,C206990723,867.39,249357.89,0,0
490,CASH_OUT,469.04,C809045360,22859.45,22390.41,C836448166,206253.27,206610.99,0,0
261,CASH_OUT,146874.81,C884950940,12853.14,0.0,C484040477,6419.35,151540.08,0,0
412,PAYMENT,2960.02,C413865953,30261.09,27301.07,C640071471,7571.0,9941.64,0,0
275,CASH_OUT,3624.18,C229372921,17693.87,14069.69,C655371258,267.24,2856.21,0,0
239,PAYMENT,898.2,C873915800,8053.49,7155.29,C807746414,1609.85,2354.82,0,0
721,CASH_IN,1143.52,C525664024,639.87,0.0,C822526348,32522.35,33405.37,0,0
257,CASH_IN,16753.13,C962630032,29459.56,12706.43,C192194762,6671.51,22514.26,0,0
53,CASH_IN,1094.23,C725044068,7627.51,6533.28,C100934341,5967.4,6805.57,0,0
282,PAYMENT,30715.17,C331477462,42912.56,12197.39,C321845614,7397.59,36452.8,0,0
396,PAYMENT,2456.91,C419339088,27515.72,25058.81,C864274738,365.85,2112.35,0,0
71,CASH_IN,912.82,C649187925,7930.76,7017.94,C687588705,4130.3,5023.72,0,0
228,CASH_IN,3133.62,C288846571,61974.75,58841.13,C222296655,62006.51,64239.71,0,0
124,CASH_OUT,14854.72,C138281456,18165.19,3310.47,C745484904,34754.83,49335.66,0,0
372,DEBIT,4918.53,C760769219,17076.6,12158.07,C521364537,3923.11,7474.82,0,0
538,PAYMENT,8617.74,C126390930,10859.92,2242.18,C431910468,82010.59,90298.92,0,0
720,PAYMENT,28372.44,C477837845,166930.62,138558.18,C794491381,509.6,27446.38,0,0
290,PAYMENT,56860.64,C209192318,4582.96,0.0,C366079978,854.87,50797.11,0,0
642,CASH_OUT,4637.03,C628576460,8233.68,3596.65,C263928309,140719.0,144014.98,0,0
160,PAYMENT,1236.95,C130971493,2088.07,851.12,C443407723,13909.84,15006.2,0,0
580,CASH_OUT,9292.57,C123276162,39739.33,30446.76,C661072353,2921.94,11149.15,0,0
419,CASH_OUT,18904.76,C469908153,5579.07,0.0,C927373088,4448.96,20842.4,0,0
564,PAYMENT,584.46,C725897309,6600.8,6016.34,C361311395,1150.63,1670.48,0,0
562,CASH_IN,1630.93,C546392218,6152.38,4521.45,C906380335,8085.82,9701.15,0,0
396,PAYMENT,2220.45,C829293547,14677.67,12457.22,C834946396,7011.45,9228.91,0,0
192,PAYMENT,5574.29,C662725906,2046.45,0.0,C423969334,5093.87,9866.29,0,0
391,PAYMENT,2059.34,C775269463,461.8,0.0,C226075654,609.38,2107.63,0,0
615,CASH_OUT,28931.13,C384101174,26543.92,0.0,C332069625,7915.36,29329.91,0,0
722,CASH_OUT,450.68,C947821144,560.97,110.29,C692029749,1894.82,2307.69,0,0
690,PAYMENT,471.78,C231238155,48108.14,47636.36,C809914440,833.17,1302.4,0,0
135,PAYMENT,4442.62,C644780224,138384.54,133941.92,C651044945,48056.68,51747.68,0,0
444,CASH_OUT,5906.6,C491886047,10442.76,4536.16,C752482016,244140.33,248448.67,0,0
78,PAYMENT,590.9,C128573387,93829.95,93239.05,C191522636,162221.22,162697.43,0,0
498,CASH_OUT,2718.54,C732021763,12882.37,10163.83,C886406730,15838.85,18055.83,0,0
738,DEBIT,3936.79,C305014623,147099.09,143162.3,C450127233,3047.1,6979.87,0,0
40,PAYMENT,3992.06,C147120827,6739.04,2746.98,C908994151,4330.16,7946.87,0,0
488,CASH_OUT,10650.76,C708255110,384.78,0.0,C211418113,10199.4,18031.54,0,0
703,CASH_OUT,2463.06,C590582204,11850.58,9387.52,C980864873,2306.66,4279.87,0,0
630,TRANSFER,115856.23,C144859189,173155.41,57299.18,C806624729,52778.44,135565.55,0,0
292,PAYMENT,19511.68,C987472517,29805.63,10293.95,C942694712,125.93,17606.8,0,0
78,PAYMENT,1895.42,C746289806,6167.29,4271.87,C439193511,2886.19,4595.52,0,0
687,CASH_OUT,9605.78,C516390112,21880.51,12274.73,C248441319,20783.79,27673.53,0,0
685,TRANSFER,10129.71,C343941112,57336.19,47206.48,C926909178,1073.54,9183.95,0,0
431,CASH_IN,72149.72,C151437711,11749.61,0.0,C192482122,3189.86,73236.52,0,0
728,CASH_OUT,2749.88,C430977790,686653.53,683903.65,C693705435,14307.77,16914.78,0,0
4,CASH_OUT,32247.95,C201556308,6147.94,0.0,C976301270,75575.27,103703.99,0,0
459,PAYMENT,8737.14,C213311609,60100.06,51362.92,C579934798,478.62,7864.88,0,0
29,PAYMENT,118755.23,C411023757,41894.33,0.0,C509156041,418.83,118919.4,0,0
696,PAYMENT,82752.1,C444336842,4676.28,0.0,C482699721,895.29,76750.72,0,0
506,PAYMENT,11551.41,C415112462,7068.05,0.0,C943515361,308.72,11695.99,0,0
679,CASH_OUT,5053.78,C720968026,61521.87,56468.09,C358395495,350.91,3997.09,0,0
419,CASH_OUT,20168.77,C569895074,16600.4,0.0,C963812285,853.38,16255.17,0,0
62,CASH_OUT,5855.81,C273441314,22183.58,16327.77,C685377883,45264.95,49418.67,0,0
20,CASH_IN,166800.34,C975116379,1148.31,0.0,C964690586,2802.48,162993.4,0,0
250,CASH_OUT,9332.39,C757091253,35739.01,26406.62,C650887389,5200.32,13676.64,0,0
553,PAYMENT,3904.34,C144251939,20556.76,16652.42,C837007654,880.21,3821.33,0,0
113,PAYMENT,3542.87,C770058775,12138.47,8595.6,C516165530,15372.98,18888.42,0,0
634,PAYMENT,912.82,C515401892,22956.07,22043.25,C331739040,143828.26,144728.98,0,0
178,CASH_OUT,22066.29,C245578284,7231.3,0.0,C289269364,994.53,17927.75,0,0
369,CASH_OUT,1851.92,C196788970,5498.04,3646.12,C133922273,109595.0,111250.81,0,0
151,CASH_IN,58493.26,C360888762,9294.44,0.0,C988965967,9470.75,62139.89,0,0
347,CASH_OUT,790.54,C307137605,6658.8,5868.26,C721199610,5066.24,5620.57,0,0
336,CASH_OUT,10188.7,C288383959,351791.64,341602.94,C427198865,10099.32,19336.74,0,0
5,CASH_OUT,64241.38,C466765908,52459.99,0.0,C568330366,9926.35,59161.08,0,0
422,CASH_IN,168.33,C392831895,3125.33,2957.0,C101809671,139077.69,139241.04,0,0
585,PAYMENT,306470.87,C883929358,283351.66,0.0,C930703915,12536.47,304159.48,0,0
696,CASH_OUT,3768.7,C879246358,6979.38,3210.68,C883400880,13016.76,16678.38,0,0
246,CASH_OUT,10445.97,C107572778,13963.23,3517.26,C973352946,2301.46,11987.65,0,0
655,CASH_OUT,22665.71,C710781041,51334.88,28669.17,C184919662,22255.38,39242.69,0,0
653,CASH_OUT,29942.44,C991981900,695.77,0.0,C952906732,878.03,25076.5,0,0
735,CASH_OUT,13266.42,C620477606,9362.44,0.0,C652149452,5980.19,18088.18,0,0
278,CASH_OUT,48790.57,C291917470,5653.33,0.0,C599551837,881967.42,920853.38,0,0
633,DEBIT,20626.4,C457543556,18171.69,0.0,C426972021,54.19,18886.3,0,0
420,CASH_IN,192834.2,C943242937,23273.59,0.0,C988876457,7477.58,161908.39,0,0
44,PAYMENT,20747.68,C650973195,11897.83,0.0,C405740418,8013.81,23643.43,0,0
201,CASH_IN,278269.11,C487790011,11098.1,0.0,C951739723,3259.86,241304.93,0,0
500,CASH_OUT,41025.2,C212146448,66018.95,24993.75,C268777235,3401.14,40564.57,0,0
120,CASH_IN,314.08,C246279869,20998.97,20684.89,C914047001,5793.76,6062.35,0,0
324,CASH_OUT,890897.64,C749444603,14216.2,0.0,C966864067,3122.52,798302.29,0,0
576,CASH_OUT,2881.83,C372804717,16677.33,13795.5,C376620044,7328.77,9724.77,0,0
112,PAYMENT,119608.5,C350756450,209783.96,90175.46,C720275339,2043.26,113697.72,0,0
369,CASH_OUT,8503.46,C254066154,17309.5,8806.04,C582673608,187270.07,194880.58,0,0
160,PAYMENT,54718.79,C437572632,6175.39,0.0,C727284858,3122.46,50858.15,0,0
399,CASH_OUT,2346.64,C474976533,762.42,0.0,C218844813,13702.05,15651.2,0,0
179,CASH_IN,24992.73,C122291489,1554.79,0.0,C564427526,1474.0,22985.7,0,0
718,CASH_OUT,5137.17,C244159742,6630.67,1493.5,C609826949,26361.44,30036.07,0,0
57,CASH_OUT,138996.72,C912347298,11355.24,0.0,C842235701,18402.5,143501.76,0,0
716,CASH_OUT,17847.21,C966469465,5805.54,0.0,C642602190,10453.25,24040.75,0,0
589,TRANSFER,43682.23,C997788833,22622.86,0.0,C463000643,773.4,42622.93,0,0
636,PAYMENT,164.79,C201405566,5694.4,5529.61,C118149995,1268.61,1424.12,0,0
633,TRANSFER,6946.33,C141025471,3388.92,0.0,C595992701,102243.38,108206.02,0,0
140,CASH_OUT,16966.45,C545833065,33488.78,16522.33,C327213071,1243.58,17431.94,0,0
692,PAYMENT,12118.72,C619009570,104202.54,92083.82,C897530578,15578.14,26500.03,0,0
442,CASH_OUT,45710.49,C796058885,2538.3,0.0,C921563794,897.48,34831.94,0,0
715,PAYMENT,4193.84,C402781444,19255.92,15062.08,C996234223,30184.68,34052.37,0,0
653,TRANSFER,8846.85,C132570619,767.0,0.0,C460079348,1428.65,10264.37,0,0
431,PAYMENT,67928.31,C508741517,1462.92,0.0,C487461750,868.06,49252.93,0,0
279,PAYMENT,134.07,C484319333,5523.97,5389.9,C351282351,1363.46,1467.16,0,0
88,PAYMENT,23407.95,C661785428,73303.65,49895.7,C505976766,1813.76,22396.89,0,0
76,CASH_IN,4442.65,C189845093,4154.47,0.0,C297894372,10182.36,13845.58,0,0
290,PAYMENT,1568.43,C651870003,3927.86,2359.43,C578325035,5568.55,6966.44,0,0
603,CASH_OUT,14850.36,C460833744,14102.83,0.0,C917064461,684.52,13692.27,0,0
376,PAYMENT,73822.02,C765122899,14123.92,0.0,C620416121,4673.65,73800.36,0,0
358,PAYMENT,52599.34,C985439656,4114.62,0.0,C404053062,627.47,38565.84,0,0
182,CASH_IN,6353.73,C304858964,262848.3,256494.57,C897481137,15652.77,20940.25,0,0
420,CASH_IN,39196.15,C778269952,8972.82,0.0,C344906470,21772.98,59323.52,0,0
475,CASH_IN,38658.51,C532882747,15841.33,0.0,C406582292,4707.42,35975.53,0,0
730,CASH_OUT,396996.91,C799758113,396996.91,0.0,C235923045,8014.25,13907.42,1,0
542,CASH_IN,2327.28,C647299064,25847.19,23519.91,C747457319,115130.71,116774.87,0,0
452,PAYMENT,2582.67,C445951673,85172.71,82590.04,C225589299,3700.84,5682.4,0,0
677,CASH_OUT,36612.17,C778798749,162023.32,125411.15,C431026410,898.15,31619.3,0,0
316,PAYMENT,7511.09,C693182505,4258.2,0.0,C905943054,13940.47,20097.24,0,0
695,CASH_OUT,1232.59,C651929304,69646.85,68414.26,C398961260,639.84,1766.92,0,0
275,CASH_OUT,390.43,C517659426,30470.71,30080.28,C206179318,3364.3,3709.27,0,0
95,CASH_IN,36217.46,C205363050,57630.37,21412.91,C494090639,1672.07,36588.77,0,0
311,PAYMENT,3028.43,C363291700,11639.75,8611.32,C998984520,1389.53,4286.01,0,0
96,CASH_IN,14686.71,C944021705,10091.4,0.0,C373800206,3133.3,14476.81,0,0
88,CASH_IN,75468.64,C568160253,54370.23,0.0,C333924851,24829.91,78057.31,0,0
655,CASH_IN,768.11,C332644126,55940.21,55172.1,C459748017,35961.49,36696.07,0,0
591,PAYMENT,7470.77,C735202234,139885.69,132414.92,C906443483,26034.31,32001.48,0,0
165,CASH_IN,5959.55,C538008711,17994.5,12034.95,C592348482,9004.12,13796.39,0,0
623,PAYMENT,16051.17,C296874158,11380.17,0.0,C648267358,3090.57,15089.12,0,0
52,PAYMENT,75394.38,C231521865,333.69,0.0,C802481854,70.52,68521.24,0,0
212,PAYMENT,740.25,C455507926,1191.67,451.42,C743563149,9526.09,10106.47,0,0
525,CASH_IN,22598.44,C608855588,7395.47,0.0,C638967035,81.22,17098.36,0,0
226,CASH_IN,51882.81,C352149125,2561.66,0.0,C604827020,154.15,44307.31,0,0
543,CASH_OUT,5793.67,C320755321,45306.05,39512.38,C579919076,3673.86,9033.73,0,0
650,CASH_IN,6327.09,C342649454,1872.39,0.0,C262730075,7912.82,12853.52,0,0
50,PAYMENT,17209.36,C364247293,6298.35,0.0,C472902030,2182.11,17956.41,0,0
18,CASH_OUT,15073.16,C549125327,6680.58,0.0,C862346414,77960.38,90600.62,0,0
699,CASH_OUT,23114.95,C522199653,81398.7,58283.75,C135445058,11291.25,30271.67,0,0
387,CASH_IN,22254.62,C246273627,5364.95,0.0,C845175489,3137.14,21115.67,0,0
377,CASH_OUT,1383.61,C590102646,26334.05,24950.44,C609345992,59596.84,60625.8,0,0
345,CASH_IN,48169.42,C770961470,17917.97,0.0,C414716918,82224.12,120749.55,0,0
323,PAYMENT,66185.04,C502249883,51788.98,0.0,C202655850,12364.76,76152.28,0,0
513,CASH_IN,11327.05,C376273428,47825.9,36498.85,C787465626,1217.48,9493.59,0,0
431,TRANSFER,550.33,C417051306,12706.13,12155.8,C588736232,1825.32,2368.77,0,0
122,PAYMENT,6590.98,C124176021,1048.96,0.0,C918144226,363.53,5189.77,0,0
466,CASH_IN,11498.03,C126276944,9436.96,0.0,C264072791,4553.49,13850.91,0,0
497,CASH_IN,1032.48,C798714520,12965.75,11933.27,C136896192,742.43,1652.97,0,0
85,CASH_OUT,4237.6,C858928926,20517.1,16279.5,C748054218,2718.04,6749.49,0,0
280,CASH_IN,641.07,C971699167,4418.99,3777.92,C891348374,7856.37,8332.73,0,0
588,CASH_IN,24176.25,C663250523,73965.32,49789.07,C299332732,138.29,18085.06,0,0
460,PAYMENT,10924.02,C936269047,13635.46,2711.44,C818533080,505.36,10211.5,0,0
102,PAYMENT,418.88,C474764639,3358.51,2939.63,C767940582,1973.72,2303.72,0,0
30,CASH_IN,15254.61,C328675462,6718.76,0.0,C402440068,4471.37,18099.09,0,0
432,CASH_OUT,7319.4,C320979519,241063.09,233743.69,C207922177,2020.29,8945.72,0,0
344,CASH_OUT,20528.01,C312975419,36191.04,15663.03,C486397229,3020.17,17863.18,0,0
715,TRANSFER,4004.77,C770623676,64388.15,60383.38,C826638300,1378.65,5196.59,0,0
389,CASH_IN,1914.74,C108942211,2800.69,885.95,C682740138,361.8,1723.71,0,0
693,PAYMENT,2023.29,C950927118,4754.07,2730.78,C802915247,1877.03,3838.91,0,0
160,PAYMENT,3075.72,C797332115,4807.18,1731.46,C404943685,3348.6,6401.82,0,0
333,CASH_IN,8382.36,C442728734,17616.49,9234.13,C133621765,2811.01,10357.12,0,0
104,CASH_IN,10575.82,C731672473,10290.71,0.0,C652058689,6010.32,16536.19,0,0
427,CASH_OUT,5748.56,C221388461,6410.92,662.36,C609010019,10446.37,15887.94,0,0
141,PAYMENT,3782.06,C488253153,7737.98,3955.92,C615949122,16765.98,19463.76,0,0
366,CASH_OUT,168343.23,C198275272,168343.23,0.0,C867635137,1571.22,4589.47,1,0
256,PAYMENT,739629.46,C200887254,10201.0,0.0,C792360412,288.17,522643.74,0,0
138,PAYMENT,2023.72,C816229699,70956.58,68932.86,C703102373,48478.39,50169.35,0,0
72,PAYMENT,2968.02,C769559896,1380.62,0.0,C803809972,9835.98,12468.66,0,0
381,CASH_OUT,3044774.48,C903677283,22465.12,0.0,C359664493,881.48,2572015.55,0,0
704,CASH_OUT,17288.97,C968310610,105888.19,88599.22,C740550372,8102.02,23716.36,0,0
148,PAYMENT,675.89,C993535977,10149.9,9474.01,C311467803,33603.67,34167.96,0,0
301,CASH_OUT,36932.12,C114273355,6043.18,0.0,C713091399,110472.04,136796.12,0,0
167,PAYMENT,1574.87,C805777528,53441.73,51866.86,C565079717,7716.36,8925.62,0,0
602,CASH_IN,41618.94,C750899804,3052.35,0.0,C971963238,33103.93,74630.78,0,0
309,CASH_IN,5542.87,C245965400,12912.65,7369.78,C463158665,557.08,5012.21,0,0
724,PAYMENT,3671.54,C223129807,2808.02,0.0,C296064776,4607.2,7535.0,0,0
183,CASH_OUT,146751.64,C979938510,808.23,0.0,C222709782,2689.14,112142.03,0,0
60,CASH_IN,22460.7,C894285556,10636.25,0.0,C864357047,9105.43,31479.5,0,0
433,CASH_IN,46694.47,C395032098,2008.03,0.0,C717591591,89335.04,125249.52,0,0
485,CASH_OUT,17727.2,C167289803,13127.89,0.0,C620199952,7706.36,23555.33,0,0
737,PAYMENT,3640.95,C400257648,71149.92,67508.97,C468949988,908.83,3503.42,0,0
648,CASH_IN,24353.67,C104786121,215643.77,191290.1,C941151259,505.63,18038.85,0,0
657,CASH_IN,71438.18,C718603257,15371.86,0.0,C968587451,95073.36,160441.12,0,0
472,CASH_OUT,10327.12,C442139533,61625.05,51297.93,C821355593,12392.27,21589.09,0,0
268,TRANSFER,207514.54,C144144268,24305.16,0.0,C790876769,11009.86,198613.11,0,0
319,CASH_OUT,37454.31,C981748331,7520.06,0.0,C598273013,2647.27,31460.54,0,0
100,TRANSFER,11867.62,C843192756,744.59,0.0,C318245287,7959.74,19773.56,0,0
321,PAYMENT,12742.21,C914257528,153236.61,140494.4,C688199218,831.7,11885.73,0,0
271,CASH_OUT,10373.68,C997567548,2769.29,0.0,C744381712,9867.06,20145.97,0,0
27,PAYMENT,852.16,C112755470,106314.44,105462.28,C569772858,593.02,1231.5,0,0
152,PAYMENT,6890.3,C797562800,29887.97,22997.67,C118379575,2574.17,8234.76,0,0
398,CASH_OUT,12065.87,C808775209,3090.17,0.0,C964002943,1545.02,11206.23,0,0
275,CASH_OUT,3831.63,C803508841,21332.72,17501.09,C843760452,13.97,3564.06,0,0
739,PAYMENT,14880.67,C451282303,327540.37,312659.7,C416984109,2632.83,16386.61,0,0
356,PAYMENT,8419.9,C936226258,133716.73,125296.83,C544256710,974.61,8097.54,0,0
713,PAYMENT,32618.84,C159329249,6191.49,0.0,C211029343,3365.39,26356.6,0,0
491,TRANSFER,26731.62,C676971246,4591.81,0.0,C943065684,4930.03,25047.22,0,0
31,CASH_OUT,10947.6,C813400690,15526.63,4579.03,C307566043,118453.71,126282.12,0,0
152,PAYMENT,691.61,C818240000,10422.58,9730.97,C336856243,8505.57,9165.44,0,0
525,PAYMENT,203475.51,C790177015,80789.81,0.0,C671217618,8967.86,169089.14,0,0
406,CASH_IN,6276.68,C789273045,40513.22,34236.54,C995550704,11993.32,16609.04,0,0
225,CASH_IN,7005.17,C204366609,1055.36,0.0,C869728312,23605.98,29253.91,0,0
388,CASH_OUT,4374.13,C320086096,26582.62,22208.49,C577610084,11133.38,14296.69,0,0
671,PAYMENT,3363.91,C374610756,10212.46,6848.55,C217868358,8160.69,11503.26,0,0
289,CASH_OUT,130522.97,C408784182,14124.44,0.0,C331066437,17680.97,121381.78,0,0
34,PAYMENT,98211.62,C424590538,19407.49,0.0,C919951447,62.31,96301.84,0,0
232,CASH_IN,18032.09,C297875670,80667.7,62635.61,C455887691,211143.41,227459.18,0,0
696,CASH_OUT,6677.51,C714951737,57912.55,51235.04,C566621841,85949.37,91757.68,0,0
567,PAYMENT,24696.39,C199213227,4338.94,0.0,C493021816,7265.15,28075.54,0,0
623,CASH_IN,9254.22,C808970646,12235.32,2981.1,C510142532,386.29,8772.59,0,0
678,PAYMENT,5753.7,C692778879,6817.29,1063.59,C248481313,43418.06,48630.24,0,0
88,CASH_IN,14892.17,C964918367,1071.95,0.0,C597597359,1409.55,11881.07,0,0
211,PAYMENT,3662.55,C105884028,11338.33,7675.78,C462674283,12847.62,16408.85,0,0
45,CASH_IN,12760.07,C365866442,212592.32,199832.25,C862965552,488.22,10828.84,0,0
4,TRANSFER,11702.97,C908502774,1024.47,0.0,C529498365,270366.15,279798.53,0,0
621,PAYMENT,23987.42,C544272767,12886.14,0.0,C968194208,366.5,20083.61,0,0
697,CASH_IN,2658.6,C126064836,12280.81,9622.21,C366999667,5564.57,7972.16,0,0
116,CASH_IN,29092.78,C785897089,20570.29,0.0,C395489898,107.78,23754.55,0,0
537,CASH_IN,1585.47,C966813289,3152.38,1566.91,C133052429,4563.29,5850.93,0,0
398,DEBIT,2891.06,C269760157,1575.51,0.0,C764767343,2285.83,4364.62,0,0
52,PAYMENT,3127.33,C634425585,1689.36,0.0,C166123824,38060.42,40640.44,0,0
681,CASH_OUT,1176.51,C529687014,98361.1,97184.59,C356837029,2285.45,3161.77,0,0
648,CASH_OUT,50422.47,C954863793,3059.39,0.0,C919497078,38159.21,86397.22,0,0
422,DEBIT,1416.16,C428027553,6314.83,4898.67,C602901159,777.89,1911.32,0,0
526,CASH_OUT,2302.96,C457934496,313937.41,311634.45,C824310629,2958.59,5234.51,0,0
296,PAYMENT,77631.91,C661670169,4440.92,0.0,C794343672,3067.32,73352.02,0,0
590,CASH_OUT,2901.41,C253371170,22328.06,19426.65,C698746855,11992.77,14681.93,0,0
331,PAYMENT,5775.29,C845754109,65888.39,60113.1,C503844565,9538.33,15223.09,0,0
735,TRANSFER,1310.74,C306906915,61302.77,59992.03,C432780114,18033.84,19045.31,0,0
47,CASH_OUT,36290.53,C317513019,1812.81,0.0,C734719707,7944.98,39524.54,0,0
128,CASH_IN,37202.28,C109644224,4582.37,0.0,C328106450,16161.17,42657.29,0,0
720,CASH_IN,30641.26,C408588291,21026.65,0.0,C703877160,976.37,23351.46,0,0
215,CASH_OUT,21323.26,C624440159,241234.84,219911.58,C220075453,9895.52,27166.85,0,0
231,CASH_OUT,9250.75,C734431284,4263.02,0.0,C154373781,88855.85,97225.47,0,0
588,PAYMENT,3153.04,C908691323,6371.44,3218.4,C428425811,238.89,3232.73,0,0
141,PAYMENT,1868.81,C800146538,25068.36,23199.55,C306890011,11851.55,13303.47,0,0
382,CASH_OUT,82605.37,C842857184,33843.0,0.0,C884780024,16617.37,93004.47,0,0
213,PAYMENT,32101.17,C275099947,37063.24,4962.07,C440445990,68195.61,92826.43,0,0
148,CASH_OUT,2326.34,C288398096,3753.58,1427.24,C476928564,18158.33,19790.99,0,0
717,PAYMENT,8705.39,C422258591,6014.5,0.0,C463153698,5887.39,12123.27,0,0
149,CASH_IN,4721.08,C282817329,18457.97,13736.89,C925952538,10658.7,14792.8,0,0
71,PAYMENT,1063.39,C910009988,88740.08,87676.69,C765219019,1308.89,2211.86,0,0
501,PAYMENT,11156.44,C343246606,9341.98,0.0,C242962304,2444.65,11159.25,0,0
645,PAYMENT,3835.72,C452755409,12920.2,9084.48,C294026024,443.96,3136.5,0,0
95,PAYMENT,1458.89,C644499411,2867.25,1408.36,C172906949,71442.85,72712.67,0,0
526,CASH_OUT,565.42,C463499510,218565.33,217999.91,C330658122,11051.08,11585.56,0,0
402,PAYMENT,485.49,C986340649,16838.02,16352.53,C942317783,944.82,1294.65,0,0
617,CASH_OUT,4152.36,C492287768,67280.93,63128.57,C533474755,8009.97,11834.05,0,0
95,PAYMENT,6952.31,C201747381,13972.49,7020.18,C173430723,39609.56,45799.64,0,0
726,CASH_IN,1676.49,C757236978,15182.53,13506.04,C142646245,29349.36,30763.99,0,0
460,CASH_IN,26142.85,C735041790,1407.45,0.0,C473168062,925.42,19604.55,0,0
626,CASH_OUT,7201.3,C297046100,530.52,0.0,C338219701,17.45,7053.63,0,0
269,CASH_IN,22888.58,C865165714,87365.68,64477.1,C206458993,10013.55,29313.94,0,0
701,PAYMENT,5829.93,C452743397,15019.24,9189.31,C600253182,995.89,5775.75,0,0
466,PAYMENT,1964.88,C235714164,18208.47,16243.59,C352911235,15065.9,16949.12,0,0
95,PAYMENT,9950.83,C255209316,2051.69,0.0,C428234739,27186.8,36676.64,0,0
686,CASH_IN,834.79,C743007912,3447.5,2612.71,C299660828,36480.74,37247.23,0,0
592,PAYMENT,21396.64,C294433227,65739.35,44342.71,C410667014,113610.69,133911.99,0,0
224,CASH_IN,1499.87,C522764399,181718.79,180218.92,C396749419,45498.86,46604.71,0,0
406,CASH_OUT,42311.68,C760690417,5261.07,0.0,C908655179,114598.26,153875.12,0,0
289,PAYMENT,4406.25,C540682415,36578.83,32172.58,C903447451,58824.2,62342.2,0,0
404,CASH_IN,54861.13,C372358302,17765.92,0.0,C488428611,68816.01,121496.32,0,0
718,CASH_IN,1074.14,C885236412,11150.13,10075.99,C359185051,4566.2,5437.4,0,0
668,CASH_IN,2392.31,C325288575,214902.25,212509.94,C476046114,482.61,2196.2,0,0
161,CASH_OUT,16085.65,C157946623,6769.6,0.0,C647107205,428517.33,441776.96,0,0
723,PAYMENT,66628.97,C752807499,85911.15,19282.18,C780533127,5504.47,67271.73,0,0
326,CASH_IN,162737.87,C781169748,23674.05,0.0,C463011500,44876.72,183249.41,0,0
524,CASH_IN,8729.46,C933692499,13025.52,4296.06,C205569492,1825.31,9935.77,0,0
568,CASH_OUT,221447.79,C929374817,104613.28,0.0,C208731348,27863.15,185219.99,0,0
359,CASH_OUT,4810.73,C192020484,20644.45,15833.72,C884687878,60.28,3683.48,0,0
340,PAYMENT,58558.51,C659213596,11560.61,0.0,C474486453,2347.72,53239.89,0,0
340,TRANSFER,1486.34,C733990232,105784.92,104298.58,C394444960,4116.92,5329.17,0,0
641,PAYMENT,17263.69,C640788454,87020.01,69756.32,C657458066,11301.56,26908.85,0,0
288,PAYMENT,119.7,C116827873,81060.01,80940.31,C960860432,33848.31,33966.67,0,0
208,CASH_OUT,1076.14,C140504848,39.18,0.0,C482188217,685.77,1652.1,0,0
269,PAYMENT,18770.06,C703492754,25855.15,7085.09,C383704521,16122.04,31611.26,0,0
145,CASH_IN,763.27,C870429719,18364.52,17601.25,C876448604,44712.15,45370.63,0,0
291,CASH_IN,17474.7,C261276273,12679.03,0.0,C174586926,335253.03,352270.73,0,0
85,PAYMENT,41424.37,C141763204,33345.21,0.0,C859843124,17534.58,54895.09,0,0
67,CASH_IN,3286.65,C463606833,19748.55,16461.9,C568037695,2149.28,5241.87,0,0
